"""KEY"""KEY:0TXTSH;"""SOCIEDAD"""0COMP_CODE:0COMP_CODE;"""CLASE DOCUMENTO VENTA"""0DOC_TYPE:0DOC_TYPE;"""CENTRO"""0PLANT:0PLANT;"""ORGANIZACION DE VENTA"""0SALES_ORG:0SALESORG;"""SOLICITANTE"""0SOLD_TO:0SOLD_TO;"""NOMBRE SOLICITANTE"""1TXTMD:0TXTMD;"""RUT SOLICITANTE"""RUT_SOLD_TO:0TAX_NUMB;"""DESTINATARIO DE MERCANCIA"""0SHIP_TO:0SHIP_TO;"""RUT DESTINATARIO DE MERCANCIA"""RUT_0SHIP_TO:0TAX_NUMB;"""DOCUMENTO VENTA"""0DOC_NUMBER:0DOC_NUMBER;"""POSICION DOC. VENTA"""0S_ORD_ITEM:0S_ORD_ITEM;"""FECHA DOCUMENTO PEDIDO"""0CALDAY:0CALDAY;"""MATERIAL"""0MATERIAL:0MATERIAL;"""DESCRIPCION MATERIAL"""DESCRIPTION:0TXTLG;"""ESPECIE MATERIAL"""ZMAT_SPEC:ZMAT_SPEC;"""ENTREGA"""0DELIV_NUMB:0DELIV_NUMB;"""FACTURA"""0BILL_NUM:0BILL_NUM;"""CENTRO DE BENEFICIO"""0PROFIT_CTR:0PROFIT_CTR;"""PEDIDO CLIENTE"""0PO_NUMBER:0PO_NUMBER;"""CLIENTE FACTURA"""CLIENTE_FACTURA:/BIC/OF_CHAR_000010_00;"""CANTIDAD PEDIDO"""CANTIDAD_PEDIDO:0QUANT_B;"""CANTIDAD ENTREGA"""CANTIDAD_ENTREGA:4ZV_SD11-0QUANT_B_0;"""CANTIDAD FACTURA"""CANTIDAD_FACTURA:4ZV_SD11-0QUANT_B_1;"""VALOR PEDIDO MD"""VALOR_PEDIDO_MD:0NET_VALUE;"""VALOR PEDIDO ME"""VALOR_PEDIDO_ME:0NET_VAL_S;"""VALOR NETRO FACTURA ME"""VALOR_NETRO_FACTURA_ME:4ZV_SD11-0NET_VAL_S_0;"""VALOR NETO FACTURA MD"""VALOR_NETO_FACTURA_MD:4ZV_SD11-0NETVAL_INV;"""PESO BRUTO PEDIDO"""PESO_BRUTO_PEDIDO:0GR_WT_KG;"""PESO NETO PEDIDO"""PESO_NETO_PEDIDO:0NT_WT_KG;"""PESO BRUTO ENTREGA"""PESO_BRUTO_ENTREGA:4ZV_SD11-0GR_WT_KG_0;"""PESO NETO ENTREGA"""PESO_NETO_ENTREGA:4ZV_SD11-0NT_WT_KG_0;"""PRECIO MD"""PRECIO_MD:0COST;"""PRECIO ME"""PRECIO_ME:0COST_VAL_S;"""TIPO DE CAMBIO"""TIPO_DE_CAMBIO:0EXCHG_RATE;"""DESTINATARIO DE FACTURA"""0BILLTOPRTY:0BILLTOPRTY;"""CANAL DE DISTRIBUCIÓN"""0DISTR_CHAN:0DISTR_CHAN;"""NOMBRE DEST. MERCANCIA """0SHIP_TO_NAME:0TXTMD;"""NOMBRE DEST. FACTURA"""0BILLTOPRTY_NAME:0TXTMD;"""VALOR UNITARIO"""VALOR_UNITARIO:FLOAT
0300028526000050;VS05;S101;HS51;VS05;77484323-K;LUCIPAL SPA;77484323-K;77484323-K;77484323-K;0300028526;000050;20240201;PL_COM_HUERTO_HSJF;PALTA COMERCIAL HSJF;PALTA;0500031961;0700024493;ALPLHSIS19;4901546069;77484323-K;947.000 ;9.4700000000000000E+02;9.4700000000000000E+02;2178100.00 ;2336.37 ;2.3363699999999999E+03;2.1781000000000000E+06;947.000 ;947.000 ;9.4700000000000000E+02;9.4700000000000000E+02;0.00 ;0.00 ;-9.3229999999999995E+02;77484323-K;01;LUCIPAL SPA;LUCIPAL SPA;2.3000000000000000E+03
0300028526000040;VS05;S101;HS51;VS05;77484323-K;LUCIPAL SPA;77484323-K;77484323-K;77484323-K;0300028526;000040;20240201;PL_COM_HUERTO_HSJF;PALTA COMERCIAL HSJF;PALTA;0500031961;0700024493;ALPLHSIS19;4901546069;77484323-K;3708.000 ;3.7080000000000000E+03;3.7080000000000000E+03;8528400.00 ;9148.09 ;9.1480900000000001E+03;8.5284000000000000E+06;3708.000 ;3708.000 ;3.7080000000000000E+03;3.7080000000000000E+03;0.00 ;0.00 ;-9.3229999999999995E+02;77484323-K;01;LUCIPAL SPA;LUCIPAL SPA;2.3000000000000000E+03
0300028526000030;VS05;S101;HS51;VS05;77484323-K;LUCIPAL SPA;77484323-K;77484323-K;77484323-K;0300028526;000030;20240201;PL_COM_HUERTO_HSJF;PALTA COMERCIAL HSJF;PALTA;0500031961;0700024493;ALPLHSIS19;4901546069;77484323-K;4275.000 ;4.2750000000000000E+03;4.2750000000000000E+03;9832500.00 ;10546.95 ;1.0546950000000001E+04;9.8325000000000000E+06;4275.000 ;4275.000 ;4.2750000000000000E+03;4.2750000000000000E+03;0.00 ;0.00 ;-9.3229999999999995E+02;77484323-K;01;LUCIPAL SPA;LUCIPAL SPA;2.3000000000000000E+03
0300028526000020;VS05;S101;HS51;VS05;77484323-K;LUCIPAL SPA;77484323-K;77484323-K;77484323-K;0300028526;000020;20240201;PL_COM_HUERTO_HSJF;PALTA COMERCIAL HSJF;PALTA;0500031961;0700024493;ALPLHSIS19;4901546069;77484323-K;971.000 ;9.7100000000000000E+02;9.7100000000000000E+02;2233300.00 ;2395.58 ;2.3955799999999999E+03;2.2333000000000000E+06;971.000 ;971.000 ;9.7100000000000000E+02;9.7100000000000000E+02;0.00 ;0.00 ;-9.3229999999999995E+02;77484323-K;01;LUCIPAL SPA;LUCIPAL SPA;2.3000000000000000E+03
0300028526000010;VS05;S101;HS51;VS05;77484323-K;LUCIPAL SPA;77484323-K;77484323-K;77484323-K;0300028526;000010;20240201;PL_COM_HUERTO_HSJF;PALTA COMERCIAL HSJF;PALTA;0500031961;0700024493;ALPLHSIS19;4901546069;77484323-K;1771.000 ;1.7710000000000000E+03;1.7710000000000000E+03;4073300.00 ;4369.27 ;4.3692700000000004E+03;4.0733000000000000E+06;1771.000 ;1771.000 ;1.7710000000000000E+03;1.7710000000000000E+03;0.00 ;0.00 ;-9.3229999999999995E+02;77484323-K;01;LUCIPAL SPA;LUCIPAL SPA;2.3000000000000000E+03
0300028512000020;VS05;S101;HS51;VS05;14013228-4;JOSE GUILLERMO OPAZO ORTEGA;14013228-4;14013228-4;14013228-4;0300028512;000020;20240201;LI_COM_HUERTO_HSJF;LIMON COMERCIAL HSJF;LIMON;0500031954;0700024492;ALLIEU2020;4901546001;14013228-4;5521.000 ;5.5210000000000000E+03;5.5210000000000000E+03;3036550.00 ;3257.19 ;3.2571900000000001E+03;3.0365500000000000E+06;5521.000 ;5521.000 ;5.5210000000000000E+03;5.5210000000000000E+03;0.00 ;0.00 ;-9.3229999999999995E+02;14013228-4;01;JOSE GUILLERMO OPAZO ORTEGA;JOSE GUILLERMO OPAZO ORTEGA;5.5000000000000000E+02
0300028512000010;VS05;S101;HS51;VS05;14013228-4;JOSE GUILLERMO OPAZO ORTEGA;14013228-4;14013228-4;14013228-4;0300028512;000010;20240201;LI_COM_HUERTO_HSJF;LIMON COMERCIAL HSJF;LIMON;0500031954;0700024492;ALLIEU2020;4901546001;14013228-4;10692.000 ;1.0692000000000000E+04;1.0692000000000000E+04;5880600.00 ;6307.90 ;6.3078999999999996E+03;5.8806000000000000E+06;10692.000 ;10692.000 ;1.0692000000000000E+04;1.0692000000000000E+04;0.00 ;0.00 ;-9.3229999999999995E+02;14013228-4;01;JOSE GUILLERMO OPAZO ORTEGA;JOSE GUILLERMO OPAZO ORTEGA;5.5000000000000000E+02
0300028501000020;VN01;S101;HN11;VN01;77671248-5;ARAYAPAL SPA;77671248-5;77671248-5;77671248-5;0300028501;000020;20240131;PL_COM_HUERTO_HSJF;PALTA COMERCIAL HSJF;PALTA;0500031942;0700024426;PIPLHS2012;VENTACOMERCIAL;77671248-5;13484.000 ;1.3484000000000000E+04;1.3484000000000000E+04;31013200.00 ;33252.42 ;3.3252419999999998E+04;3.1013200000000000E+07;13484.000 ;13484.000 ;1.3484000000000000E+04;1.3484000000000000E+04;0.00 ;0.00 ;-9.3270000000000005E+02;77671248-5;01;ARAYAPAL SPA;ARAYAPAL SPA;2.3000000000000000E+03
0300028501000010;VN01;S101;HN11;VN01;77671248-5;ARAYAPAL SPA;77671248-5;77671248-5;77671248-5;0300028501;000010;20240131;PL_COM_HUERTO_HSJF;PALTA COMERCIAL HSJF;PALTA;0500031942;0700024426;PIPLHS2012;VENTACOMERCIAL;77671248-5;2762.000 ;2.7620000000000000E+03;2.7620000000000000E+03;7181200.00 ;7699.70 ;7.6996999999999998E+03;7.1812000000000000E+06;2762.000 ;2762.000 ;2.7620000000000000E+03;2.7620000000000000E+03;0.00 ;0.00 ;-9.3270000000000005E+02;77671248-5;01;ARAYAPAL SPA;ARAYAPAL SPA;2.6000000000000000E+03
0300028498000100;VS05;S101;HS51;VS05;77351373-2;COMERCIALIZADORA Y DISTRIBUIDORA;77351373-2;77351373-2;77351373-2;0300028498;000100;20240131;PL_COM_HUERTO_HSJF;PALTA COMERCIAL HSJF;PALTA;0500031939;0700024410;ALPLHSIS19;4901545692;77351373-2;504.000 ;5.0400000000000000E+02;5.0400000000000000E+02;1310400.00 ;1405.01 ;1.4050100000000000E+03;1.3104000000000000E+06;504.000 ;504.000 ;5.0400000000000000E+02;5.0400000000000000E+02;0.00 ;0.00 ;-9.3270000000000005E+02;77351373-2;01;COMERCIALIZADORA Y DISTRIBUIDORA;COMERCIALIZADORA Y DISTRIBUIDORA;2.6000000000000000E+03
0300028498000090;VS05;S101;HS51;VS05;77351373-2;COMERCIALIZADORA Y DISTRIBUIDORA;77351373-2;77351373-2;77351373-2;0300028498;000090;20240131;PL_COM_HUERTO_HSJF;PALTA COMERCIAL HSJF;PALTA;0500031939;0700024410;ALPLHSIS19;4901545692;77351373-2;366.000 ;3.6600000000000000E+02;3.6600000000000000E+02;951600.00 ;1020.31 ;1.0203099999999999E+03;9.5160000000000000E+05;366.000 ;366.000 ;3.6600000000000000E+02;3.6600000000000000E+02;0.00 ;0.00 ;-9.3270000000000005E+02;77351373-2;01;COMERCIALIZADORA Y DISTRIBUIDORA;COMERCIALIZADORA Y DISTRIBUIDORA;2.6000000000000000E+03
0300028498000080;VS05;S101;HS51;VS05;77351373-2;COMERCIALIZADORA Y DISTRIBUIDORA;77351373-2;77351373-2;77351373-2;0300028498;000080;20240131;PL_COM_HUERTO_HSJF;PALTA COMERCIAL HSJF;PALTA;0500031939;0700024410;ALPLHSIS19;4901545692;77351373-2;473.000 ;4.7300000000000000E+02;4.7300000000000000E+02;1087900.00 ;1166.45 ;1.1664500000000000E+03;1.0879000000000000E+06;473.000 ;473.000 ;4.7300000000000000E+02;4.7300000000000000E+02;0.00 ;0.00 ;-9.3270000000000005E+02;77351373-2;01;COMERCIALIZADORA Y DISTRIBUIDORA;COMERCIALIZADORA Y DISTRIBUIDORA;2.3000000000000000E+03
0300028498000070;VS05;S101;HS51;VS05;77351373-2;COMERCIALIZADORA Y DISTRIBUIDORA;77351373-2;77351373-2;77351373-2;0300028498;000070;20240131;PL_COM_HUERTO_HSJF;PALTA COMERCIAL HSJF;PALTA;0500031939;0700024410;ALPLHSIS19;4901545692;77351373-2;470.000 ;4.7000000000000000E+02;4.7000000000000000E+02;1081000.00 ;1159.05 ;1.1590500000000000E+03;1.0810000000000000E+06;470.000 ;470.000 ;4.7000000000000000E+02;4.7000000000000000E+02;0.00 ;0.00 ;-9.3270000000000005E+02;77351373-2;01;COMERCIALIZADORA Y DISTRIBUIDORA;COMERCIALIZADORA Y DISTRIBUIDORA;2.3000000000000000E+03
0300028498000060;VS05;S101;HS51;VS05;77351373-2;COMERCIALIZADORA Y DISTRIBUIDORA;77351373-2;77351373-2;77351373-2;0300028498;000060;20240131;PL_COM_HUERTO_HSJF;PALTA COMERCIAL HSJF;PALTA;0500031939;0700024410;ALPLHSIS19;4901545692;77351373-2;1819.000 ;1.8190000000000000E+03;1.8190000000000000E+03;4183700.00 ;4485.77 ;4.4857700000000004E+03;4.1837000000000000E+06;1819.000 ;1819.000 ;1.8190000000000000E+03;1.8190000000000000E+03;0.00 ;0.00 ;-9.3270000000000005E+02;77351373-2;01;COMERCIALIZADORA Y DISTRIBUIDORA;COMERCIALIZADORA Y DISTRIBUIDORA;2.3000000000000000E+03
0300028498000050;VS05;S101;HS51;VS05;77351373-2;COMERCIALIZADORA Y DISTRIBUIDORA;77351373-2;77351373-2;77351373-2;0300028498;000050;20240131;PL_COM_HUERTO_HSJF;PALTA COMERCIAL HSJF;PALTA;0500031939;0700024410;ALPLHSIS19;4901545692;77351373-2;956.000 ;9.5600000000000000E+02;9.5600000000000000E+02;2198800.00 ;2357.56 ;2.3575599999999999E+03;2.1988000000000000E+06;956.000 ;956.000 ;9.5600000000000000E+02;9.5600000000000000E+02;0.00 ;0.00 ;-9.3270000000000005E+02;77351373-2;01;COMERCIALIZADORA Y DISTRIBUIDORA;COMERCIALIZADORA Y DISTRIBUIDORA;2.3000000000000000E+03
0300028498000040;VS05;S101;HS51;VS05;77351373-2;COMERCIALIZADORA Y DISTRIBUIDORA;77351373-2;77351373-2;77351373-2;0300028498;000040;20240131;PL_COM_HUERTO_HSJF;PALTA COMERCIAL HSJF;PALTA;0500031939;0700024410;ALPLHSIS19;4901545692;77351373-2;1384.000 ;1.3840000000000000E+03;1.3840000000000000E+03;3183200.00 ;3413.03 ;3.4130300000000002E+03;3.1832000000000000E+06;1384.000 ;1384.000 ;1.3840000000000000E+03;1.3840000000000000E+03;0.00 ;0.00 ;-9.3270000000000005E+02;77351373-2;01;COMERCIALIZADORA Y DISTRIBUIDORA;COMERCIALIZADORA Y DISTRIBUIDORA;2.3000000000000000E+03
0300028498000030;VS05;S101;HS51;VS05;77351373-2;COMERCIALIZADORA Y DISTRIBUIDORA;77351373-2;77351373-2;77351373-2;0300028498;000030;20240131;PL_COM_HUERTO_HSJF;PALTA COMERCIAL HSJF;PALTA;0500031939;0700024410;ALPLHSIS19;4901545692;77351373-2;926.000 ;9.2600000000000000E+02;9.2600000000000000E+02;2129800.00 ;2283.58 ;2.2835799999999999E+03;2.1298000000000000E+06;926.000 ;926.000 ;9.2600000000000000E+02;9.2600000000000000E+02;0.00 ;0.00 ;-9.3270000000000005E+02;77351373-2;01;COMERCIALIZADORA Y DISTRIBUIDORA;COMERCIALIZADORA Y DISTRIBUIDORA;2.3000000000000000E+03
0300028498000020;VS05;S101;HS51;VS05;77351373-2;COMERCIALIZADORA Y DISTRIBUIDORA;77351373-2;77351373-2;77351373-2;0300028498;000020;20240131;PL_COM_HUERTO_HSJF;PALTA COMERCIAL HSJF;PALTA;0500031939;0700024410;ALPLHSIS19;4901545692;77351373-2;3270.000 ;3.2700000000000000E+03;3.2700000000000000E+03;7521000.00 ;8064.03 ;8.0640299999999997E+03;7.5210000000000000E+06;3270.000 ;3270.000 ;3.2700000000000000E+03;3.2700000000000000E+03;0.00 ;0.00 ;-9.3270000000000005E+02;77351373-2;01;COMERCIALIZADORA Y DISTRIBUIDORA;COMERCIALIZADORA Y DISTRIBUIDORA;2.3000000000000000E+03
0300028498000010;VS05;S101;HS51;VS05;77351373-2;COMERCIALIZADORA Y DISTRIBUIDORA;77351373-2;77351373-2;77351373-2;0300028498;000010;20240131;PL_COM_HUERTO_HSJF;PALTA COMERCIAL HSJF;PALTA;0500031939;0700024410;ALPLHSIS19;4901545692;77351373-2;6070.000 ;6.0700000000000000E+03;6.0700000000000000E+03;13961000.00 ;14969.01 ;1.4969010000000000E+04;1.3961000000000000E+07;6070.000 ;6070.000 ;6.0700000000000000E+03;6.0700000000000000E+03;0.00 ;0.00 ;-9.3270000000000005E+02;77351373-2;01;COMERCIALIZADORA Y DISTRIBUIDORA;COMERCIALIZADORA Y DISTRIBUIDORA;2.3000000000000000E+03
0300028494000030;VS05;S101;HS51;VS05;15902937-9;TOMAS EDUARDO NUNEZ CARVACHO;15902937-9;15902937-9;15902937-9;0300028494;000030;20240131;LI_COM_HUERTO_HSJF;LIMON COMERCIAL HSJF;LIMON;0500031933;0700024409;ALLIME2017;4901545578;15902937-9;1398.000 ;1.3980000000000000E+03;1.3980000000000000E+03;699000.00 ;749.47 ;7.4947000000000003E+02;6.9900000000000000E+05;1398.000 ;1398.000 ;1.3980000000000000E+03;1.3980000000000000E+03;0.00 ;0.00 ;-9.3270000000000005E+02;15902937-9;01;TOMAS EDUARDO NUNEZ CARVACHO;TOMAS EDUARDO NUNEZ CARVACHO;5.0000000000000000E+02
0300028494000020;VS05;S101;HS51;VS05;15902937-9;TOMAS EDUARDO NUNEZ CARVACHO;15902937-9;15902937-9;15902937-9;0300028494;000020;20240131;LI_COM_HUERTO_HSJF;LIMON COMERCIAL HSJF;LIMON;0500031933;0700024409;ALLIME2017;4901545578;15902937-9;1431.000 ;1.4310000000000000E+03;1.4310000000000000E+03;715500.00 ;767.16 ;7.6715999999999997E+02;7.1550000000000000E+05;1431.000 ;1431.000 ;1.4310000000000000E+03;1.4310000000000000E+03;0.00 ;0.00 ;-9.3270000000000005E+02;15902937-9;01;TOMAS EDUARDO NUNEZ CARVACHO;TOMAS EDUARDO NUNEZ CARVACHO;5.0000000000000000E+02
0300028494000010;VS05;S101;HS51;VS05;15902937-9;TOMAS EDUARDO NUNEZ CARVACHO;15902937-9;15902937-9;15902937-9;0300028494;000010;20240131;LI_COM_HUERTO_HSJF;LIMON COMERCIAL HSJF;LIMON;0500031933;0700024409;ALLIME2017;4901545578;15902937-9;11064.000 ;1.1064000000000000E+04;1.1064000000000000E+04;5532000.00 ;5931.42 ;5.9314200000000001E+03;5.5320000000000000E+06;11064.000 ;11064.000 ;1.1064000000000000E+04;1.1064000000000000E+04;0.00 ;0.00 ;-9.3270000000000005E+02;15902937-9;01;TOMAS EDUARDO NUNEZ CARVACHO;TOMAS EDUARDO NUNEZ CARVACHO;5.0000000000000000E+02
0300028493000010;VS05;S101;HS51;VS05;77281726-6;AGRICOLA SANTA ANA LTDA;77281726-6;77281726-6;77281726-6;0300028493;000010;20240131;PL_COM_HUERTO_HSJF;PALTA COMERCIAL HSJF;PALTA;0500031931;0700024408;ALPLHSIS19;4901545571;77281726-6;934.000 ;9.3400000000000000E+02;9.3400000000000000E+02;2148200.00 ;2303.30 ;2.3033000000000002E+03;2.1482000000000000E+06;934.000 ;934.000 ;9.3400000000000000E+02;9.3400000000000000E+02;0.00 ;0.00 ;-9.3270000000000005E+02;77281726-6;01;AGRICOLA SANTA ANA LTDA;AGRICOLA SANTA ANA LTDA;2.3000000000000000E+03
0300028492000040;VS05;S101;HS51;VS05;15902937-9;TOMAS EDUARDO NUNEZ CARVACHO;15902937-9;15902937-9;15902937-9;0300028492;000040;20240131;LI_COM_HUERTO_HSJF;LIMON COMERCIAL HSJF;LIMON;0500031929;0700024407;ALLIME2017;4901545536;15902937-9;477.000 ;4.7700000000000000E+02;4.7700000000000000E+02;143100.00 ;153.43 ;1.5343000000000001E+02;1.4310000000000000E+05;477.000 ;477.000 ;4.7700000000000000E+02;4.7700000000000000E+02;0.00 ;0.00 ;-9.3270000000000005E+02;15902937-9;01;TOMAS EDUARDO NUNEZ CARVACHO;TOMAS EDUARDO NUNEZ CARVACHO;3.0000000000000000E+02
0300028492000030;VS05;S101;HS51;VS05;15902937-9;TOMAS EDUARDO NUNEZ CARVACHO;15902937-9;15902937-9;15902937-9;0300028492;000030;20240131;LI_COM_HUERTO_HSJF;LIMON COMERCIAL HSJF;LIMON;0500031929;0700024407;ALLIME2017;4901545536;15902937-9;11225.000 ;1.1225000000000000E+04;1.1225000000000000E+04;5612500.00 ;6017.73 ;6.0177299999999996E+03;5.6125000000000000E+06;11225.000 ;11225.000 ;1.1225000000000000E+04;1.1225000000000000E+04;0.00 ;0.00 ;-9.3270000000000005E+02;15902937-9;01;TOMAS EDUARDO NUNEZ CARVACHO;TOMAS EDUARDO NUNEZ CARVACHO;5.0000000000000000E+02
0300028492000020;VS05;S101;HS51;VS05;15902937-9;TOMAS EDUARDO NUNEZ CARVACHO;15902937-9;15902937-9;15902937-9;0300028492;000020;20240131;LI_COM_HUERTO_HSJF;LIMON COMERCIAL HSJF;LIMON;0500031929;0700024407;ALLIME2017;4901545536;15902937-9;876.000 ;8.7600000000000000E+02;8.7600000000000000E+02;438000.00 ;469.62 ;4.6962000000000000E+02;4.3800000000000000E+05;876.000 ;876.000 ;8.7600000000000000E+02;8.7600000000000000E+02;0.00 ;0.00 ;-9.3270000000000005E+02;15902937-9;01;TOMAS EDUARDO NUNEZ CARVACHO;TOMAS EDUARDO NUNEZ CARVACHO;5.0000000000000000E+02
0300028492000010;VS05;S101;HS51;VS05;15902937-9;TOMAS EDUARDO NUNEZ CARVACHO;15902937-9;15902937-9;15902937-9;0300028492;000010;20240131;LI_COM_HUERTO_HSJF;LIMON COMERCIAL HSJF;LIMON;0500031929;0700024407;ALLIME2017;4901545536;15902937-9;5869.000 ;5.8690000000000000E+03;5.8690000000000000E+03;2934500.00 ;3146.38 ;3.1463800000000001E+03;2.9345000000000000E+06;5869.000 ;5869.000 ;5.8690000000000000E+03;5.8690000000000000E+03;0.00 ;0.00 ;-9.3270000000000005E+02;15902937-9;01;TOMAS EDUARDO NUNEZ CARVACHO;TOMAS EDUARDO NUNEZ CARVACHO;5.0000000000000000E+02
0300028491000060;VS05;S101;HS51;VS05;77281726-6;AGRICOLA SANTA ANA LTDA;77281726-6;77281726-6;77281726-6;0300028491;000060;20240131;PL_COM_HUERTO_HSJF;PALTA COMERCIAL HSJF;PALTA;0500031927;0700024406;ALPLHSIS19;4901545365;77281726-6;956.000 ;9.5600000000000000E+02;9.5600000000000000E+02;2198800.00 ;2357.56 ;2.3575599999999999E+03;2.1988000000000000E+06;956.000 ;956.000 ;9.5600000000000000E+02;9.5600000000000000E+02;0.00 ;0.00 ;-9.3270000000000005E+02;77281726-6;01;AGRICOLA SANTA ANA LTDA;AGRICOLA SANTA ANA LTDA;2.3000000000000000E+03
0300028491000050;VS05;S101;HS51;VS05;77281726-6;AGRICOLA SANTA ANA LTDA;77281726-6;77281726-6;77281726-6;0300028491;000050;20240131;PL_COM_HUERTO_HSJF;PALTA COMERCIAL HSJF;PALTA;0500031927;0700024406;ALPLHSIS19;4901545365;77281726-6;940.000 ;9.4000000000000000E+02;9.4000000000000000E+02;2162000.00 ;2318.10 ;2.3180999999999999E+03;2.1620000000000000E+06;940.000 ;940.000 ;9.4000000000000000E+02;9.4000000000000000E+02;0.00 ;0.00 ;-9.3270000000000005E+02;77281726-6;01;AGRICOLA SANTA ANA LTDA;AGRICOLA SANTA ANA LTDA;2.3000000000000000E+03
0300028491000040;VS05;S101;HS51;VS05;77281726-6;AGRICOLA SANTA ANA LTDA;77281726-6;77281726-6;77281726-6;0300028491;000040;20240131;PL_COM_HUERTO_HSJF;PALTA COMERCIAL HSJF;PALTA;0500031927;0700024406;ALPLHSIS19;4901545365;77281726-6;4264.000 ;4.2640000000000000E+03;4.2640000000000000E+03;9807200.00 ;10515.30 ;1.0515299999999999E+04;9.8072000000000000E+06;4264.000 ;4264.000 ;4.2640000000000000E+03;4.2640000000000000E+03;0.00 ;0.00 ;-9.3270000000000005E+02;77281726-6;01;AGRICOLA SANTA ANA LTDA;AGRICOLA SANTA ANA LTDA;2.3000000000000000E+03
0300028491000030;VS05;S101;HS51;VS05;77281726-6;AGRICOLA SANTA ANA LTDA;77281726-6;77281726-6;77281726-6;0300028491;000030;20240131;PL_COM_HUERTO_HSJF;PALTA COMERCIAL HSJF;PALTA;0500031927;0700024406;ALPLHSIS19;4901545365;77281726-6;3269.000 ;3.2690000000000000E+03;3.2690000000000000E+03;7518700.00 ;8061.57 ;8.0615699999999997E+03;7.5187000000000000E+06;3269.000 ;3269.000 ;3.2690000000000000E+03;3.2690000000000000E+03;0.00 ;0.00 ;-9.3270000000000005E+02;77281726-6;01;AGRICOLA SANTA ANA LTDA;AGRICOLA SANTA ANA LTDA;2.3000000000000000E+03
0300028491000020;VS05;S101;HS51;VS05;77281726-6;AGRICOLA SANTA ANA LTDA;77281726-6;77281726-6;77281726-6;0300028491;000020;20240131;PL_COM_HUERTO_HSJF;PALTA COMERCIAL HSJF;PALTA;0500031927;0700024406;ALPLHSIS19;4901545365;77281726-6;969.000 ;9.6900000000000000E+02;9.6900000000000000E+02;2228700.00 ;2389.62 ;2.3896199999999999E+03;2.2287000000000000E+06;969.000 ;969.000 ;9.6900000000000000E+02;9.6900000000000000E+02;0.00 ;0.00 ;-9.3270000000000005E+02;77281726-6;01;AGRICOLA SANTA ANA LTDA;AGRICOLA SANTA ANA LTDA;2.3000000000000000E+03
0300028491000010;VS05;S101;HS51;VS05;77281726-6;AGRICOLA SANTA ANA LTDA;77281726-6;77281726-6;77281726-6;0300028491;000010;20240131;PL_COM_HUERTO_HSJF;PALTA COMERCIAL HSJF;PALTA;0500031927;0700024406;ALPLHSIS19;4901545365;77281726-6;5506.000 ;5.5060000000000000E+03;5.5060000000000000E+03;12663800.00 ;13578.15 ;1.3578150000000000E+04;1.2663800000000000E+07;5506.000 ;5506.000 ;5.5060000000000000E+03;5.5060000000000000E+03;0.00 ;0.00 ;-9.3270000000000005E+02;77281726-6;01;AGRICOLA SANTA ANA LTDA;AGRICOLA SANTA ANA LTDA;2.3000000000000000E+03
0300028483000020;VS05;S101;HS51;VS05;16843298-4;RODOLFO ENRIQUE BUSTAMANTE VALENZUE;16843298-4;16843298-4;16843298-4;0300028483;000020;20240130;LI_COM_HUERTO_HSJF;LIMON COMERCIAL HSJF;LIMON;0500031908;0700024405;ALLIME2017;4901545168;16843298-4;459.000 ;4.5900000000000000E+02;4.5900000000000000E+02;275400.00 ;296.89 ;2.9688999999999999E+02;2.7540000000000000E+05;459.000 ;459.000 ;4.5900000000000000E+02;4.5900000000000000E+02;0.00 ;0.00 ;-9.2760000000000002E+02;16843298-4;01;RODOLFO ENRIQUE BUSTAMANTE VALENZUE;RODOLFO ENRIQUE BUSTAMANTE VALENZUE;6.0000000000000000E+02
0300028483000010;VS05;S101;HS51;VS05;16843298-4;RODOLFO ENRIQUE BUSTAMANTE VALENZUE;16843298-4;16843298-4;16843298-4;0300028483;000010;20240130;LI_COM_HUERTO_HSJF;LIMON COMERCIAL HSJF;LIMON;0500031908;0700024405;ALLIME2017;4901545168;16843298-4;442.000 ;4.4200000000000000E+02;4.4200000000000000E+02;132600.00 ;142.94 ;1.4294000000000000E+02;1.3260000000000000E+05;442.000 ;442.000 ;4.4200000000000000E+02;4.4200000000000000E+02;0.00 ;0.00 ;-9.2760000000000002E+02;16843298-4;01;RODOLFO ENRIQUE BUSTAMANTE VALENZUE;RODOLFO ENRIQUE BUSTAMANTE VALENZUE;3.0000000000000000E+02
0300028463000010;VS05;S108;HS51;VS05;14011988-1;PATRICIO ALEJANDRO OLGUIN CACERES;14011988-1;14011988-1;14011988-1;0300028463;000010;20240130;PL_COM_HUERTO_HSJF;PALTA COMERCIAL HSJF;PALTA;0500031907;0700024369;ALPLHSSU17;VENTAINTERNA;14011988-1;20.000 ;2.0000000000000000E+01;2.0000000000000000E+01;50420.00 ;54.35 ;5.4350000000000001E+01;5.0420000000000000E+04;20.000 ;20.000 ;2.0000000000000000E+01;2.0000000000000000E+01;0.00 ;0.00 ;-9.2760000000000002E+02;14011988-1;01;PATRICIO ALEJANDRO OLGUIN CACERES;PATRICIO ALEJANDRO OLGUIN CACERES;2.5210000000000000E+03
